,dataset,features version,pipeline,pca_n_componenets,name,adjusted_r2,r2,mae,mape,time,params
6,haplotype_caller,"split inputs and args - reduced, PCA",single step,3,KNeighborsRegressor(),0.4053231238199907,0.4062932329165324,6072.7058913043475,12.172906981969588,0.012659399988478981,"{'n_neighbors': 25, 'weights': 'uniform'}"
7,haplotype_caller,"split inputs and args - reduced, PCA",single step,3,DecisionTreeRegressor(random_state=5),0.33433175978759855,0.33541767861339367,6352.1806536867425,12.72691588789963,0.00015829999756533653,"{'criterion': 'mse', 'max_depth': 5}"
8,haplotype_caller,"split inputs and args - reduced, PCA",single step,3,MLPRegressor(random_state=5),0.30007761998741533,0.3012194183234881,6580.81647105447,13.260558504141082,0.001944599993294105,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
9,haplotype_caller,"split inputs and args - reduced, PCA",single step,4,KNeighborsRegressor(),0.39998745860701357,0.4012925429819848,6110.812217391304,12.222377525698064,0.013056899988441728,"{'n_neighbors': 25, 'weights': 'uniform'}"
10,haplotype_caller,"split inputs and args - reduced, PCA",single step,4,DecisionTreeRegressor(random_state=5),0.36038207973132863,0.3617733095742186,6251.869519090572,12.499329611795128,0.00019979999342467636,"{'criterion': 'mse', 'max_depth': 5}"
11,haplotype_caller,"split inputs and args - reduced, PCA",single step,4,MLPRegressor(random_state=5),0.32587314753786456,0.32733943759215955,6524.385365878283,13.14719515323097,0.0030804000125499442,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
12,haplotype_caller,"split inputs and args - reduced, PCA",single step,5,KNeighborsRegressor(),0.37455968847918164,0.376260178722577,6267.151591043044,12.572828894866703,0.016708899987861514,"{'n_neighbors': 25, 'weights': 'distance'}"
13,haplotype_caller,"split inputs and args - reduced, PCA",single step,5,DecisionTreeRegressor(random_state=5),0.3565772232741722,0.3583266054838672,6271.894674094195,12.544083745050404,0.00018770000315271318,"{'criterion': 'mse', 'max_depth': 5}"
14,haplotype_caller,"split inputs and args - reduced, PCA",single step,5,MLPRegressor(random_state=5),0.33002953213114805,0.3318510940339997,6504.480590092429,13.124785988813576,0.003230299989809282,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
15,haplotype_caller,"split inputs and args - reduced, PCA",single step,6,KNeighborsRegressor(),0.3611203120987597,0.3632047482746201,6335.177021957092,12.707640509886906,0.02740000000630971,"{'n_neighbors': 25, 'weights': 'distance'}"
16,haplotype_caller,"split inputs and args - reduced, PCA",single step,6,DecisionTreeRegressor(random_state=5),0.35503611134239466,0.3571403980916854,6279.151639083706,12.563734987213806,0.0003339000104460865,"{'criterion': 'mse', 'max_depth': 5}"
17,haplotype_caller,"split inputs and args - reduced, PCA",single step,6,MLPRegressor(random_state=5),0.3339765889430135,0.33614958539018147,6454.780868900652,12.978861972426753,0.0023513999913120642,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
18,haplotype_caller,"split inputs and args - reduced, PCA",single step,7,KNeighborsRegressor(),0.37599787110766913,0.37837308312629137,6243.949443274815,12.543408781217181,0.03736209998896811,"{'n_neighbors': 25, 'weights': 'distance'}"
19,haplotype_caller,"split inputs and args - reduced, PCA",single step,7,DecisionTreeRegressor(random_state=5),0.35078581914837703,0.3532569987383506,6311.369294129018,12.65209043116343,0.0001849000109359622,"{'criterion': 'mse', 'max_depth': 5}"
20,haplotype_caller,"split inputs and args - reduced, PCA",single step,7,MLPRegressor(random_state=5),0.3418453669671022,0.3443505776420507,6415.863911503562,12.984606723822836,0.0024449999909847975,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
21,haplotype_caller,"split inputs and args - reduced, PCA",single step,8,KNeighborsRegressor(),0.4092845038996331,0.41185422873313116,6136.3180519968755,12.341617765395116,0.04694250000466127,"{'n_neighbors': 20, 'weights': 'distance'}"
22,haplotype_caller,"split inputs and args - reduced, PCA",single step,8,DecisionTreeRegressor(random_state=5),0.36770041196202286,0.3704510355097683,6256.3700732316,12.565988089607883,0.00018820000695995986,"{'criterion': 'mse', 'max_depth': 5}"
23,haplotype_caller,"split inputs and args - reduced, PCA",single step,8,MLPRegressor(random_state=5),0.3474397565182964,0.3502785177732467,6464.940295133817,13.149213273570112,0.002323599997907877,"{'activation': 'relu', 'hidden_layer_sizes': (100, 50, 25)}"
